Artist,Track,Featuring Artist,Streams,Album,Release Date,Album Cover,Artist Image
Kevin Gates,Plug Daughter 2,0,57,Only The Generals Part II,2021-02-19,https://i.scdn.co/image/ab67616d0000b2733d19b3ade800c4ccabfbae5a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Wishing In Morocco,0,43,Only The Generals Part II,2021-02-19,https://i.scdn.co/image/ab67616d0000b2733d19b3ade800c4ccabfbae5a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Puerto Rico Luv,0,43,Only The Generals Part II,2021-02-19,https://i.scdn.co/image/ab67616d0000b2733d19b3ade800c4ccabfbae5a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Waddup Homie Pt. 2,0,41,Only The Generals Part II,2021-02-19,https://i.scdn.co/image/ab67616d0000b2733d19b3ade800c4ccabfbae5a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Fairytale,0,51,Only The Generals Part II,2021-02-19,https://i.scdn.co/image/ab67616d0000b2733d19b3ade800c4ccabfbae5a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,RBS Intro,0,49,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Icebox,0,53,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,By My Lonely,0,60,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Bags,0,63,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Facts,0,54,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Fatal Attraction,0,60,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Say It Twice,0,45,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Walls Talking,0,64,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Let It Go,0,47,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Face Down,0,50,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Push It,0,62,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Have You Ever,0,47,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Pretend,0,46,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,What I Like,0,43,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Funny How,0,61,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Betta For You,0,46,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Fly Again,0,49,I'm Him,2019-09-27,https://i.scdn.co/image/ab67616d0000b2739a99ab666427dba69f1d45cd,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Discussion,0,47,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Shakin Back,0,47,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Ridiculous,0,43,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Money Long,0,52,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,I Got U,0,47,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Great Man,0,52,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Find You Again,0,52,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Adding Up,0,42,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,In God I Trust,0,57,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Me Too,0,68,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Servin H,0,48,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Wrong Love,0,43,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Luca Brasi (Freestyle),0,44,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Shoulda,0,59,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Kung Fu,0,40,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Don't Know,0,41,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Tryna Yea,0,44,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,M.A.T.A.,0,45,Luca Brasi 3,2018-09-28,https://i.scdn.co/image/ab67616d0000b273de876c64c4540805b0697f61,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,No Love,0,26,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,McGyver,0,18,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Had To,0,29,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Fuckin Right,0,27,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Beautiful Scars (feat. PnB Rock),1,23,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Attention,0,19,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,GOMD,0,21,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,D U Down,0,22,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,What If,0,26,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Came Up,0,19,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Imagine That,0,30,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,No Trust,0,20,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Jus Wanna,0,20,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Why I,0,21,By Any Means 2,2017-09-22,https://i.scdn.co/image/ab67616d0000b2731c2136c635977cd12e9d77e5,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Not the Only One,0,56,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Really Really,0,71,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,2 Phones,0,71,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Pride,0,51,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,La Familia,0,48,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Time for That,0,66,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Thought I Heard (Bread Winners' Anthem),0,46,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Hard For,0,66,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Ask for More,0,43,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,One Thing,0,57,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,The Truth,0,45,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Kno One,0,56,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Told Me,0,47,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Ain't Too Hard,0,46,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,I Love It,0,44,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx)",1,53,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Excuse Me,0,46,Islah (Deluxe),2016-01-29,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Fuck It,0,42,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,The Prayer,0,37,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Believe in Me,0,40,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Click House (feat. OG Boobie Black),1,32,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Great Example,0,49,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Lil Nigga,0,34,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Showin' Up,0,41,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Off da Meter,0,44,Murder for Hire 2,2016-01-27,https://i.scdn.co/image/ab67616d0000b273f850a56927d864922a94b570,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Luca Brasi (Intro),0,40,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),1,66,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,John Gotti,0,51,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Perfect Imperfection,0,58,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Plug Daughter,0,51,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Out the Mud,0,61,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Thugged Out (feat. Boobie Black),1,45,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Sit Down,0,53,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Complaining (feat. Rico Love),1,39,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Talk on Phones,0,37,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Wassup with It,0,52,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Don't Panic,0,38,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Break the Bitch Down (feat. K Camp),1,50,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,In My Feelings,0,49,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Pourin the Syrup,0,50,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Wild Ride,0,41,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Word Around Town (feat. Rich Homie Quan),1,45,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Makin Love,0,42,Luca Brasi 2: Gangsta Grillz,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bf0180a53c00e8dd2d5bd82a,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Wish I Had It,0,51,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Don't Know,0,41,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Amnesia (feat. Doe B),1,40,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Can't Make This Up,0,39,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Keep Fucking with Me (feat. Plies),1,38,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Homicide,0,42,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Movie,0,37,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Go Hard (feat. Rico Love),1,43,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Bet I'm on It (feat. 2 Chainz),1,37,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Arm and Hammer,0,47,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Posed to Be in Love,0,60,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Stop Lyin',0,58,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Wit It,0,40,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Just Want Some Money,0,38,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Again,0,49,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Get up on My Level,0,48,By Any Means,2014-03-18,https://i.scdn.co/image/ab67616d0000b27331380f3434905a8efc5fb849,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,4 Legs and a Biscuit,0,35,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Get Em,0,35,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,MYB (feat. Starlito),1,40,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,White Tan,0,39,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,4:30am,0,50,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Die Bout It,0,37,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Strokin',0,46,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Thinking with My Dick (feat. Juicy J),1,70,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Tiger,0,40,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Smiling Faces,0,57,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
Kevin Gates,Careful,0,45,Stranger Than Fiction,2013-07-16,https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62,https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3
